tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0117905,movie,Comrades: Almost a Love Story,Tian mi mi,0,1996,\N,118,"Drama,Romance",8.1,8229
tt0117887,movie,That Thing You Do!,That Thing You Do!,0,1996,\N,108,"Comedy,Drama,Music",7,75683
tt0117802,movie,Swingers,Swingers,0,1996,\N,96,"Comedy,Drama",7.2,90132
tt0117731,movie,Star Trek: First Contact,Star Trek: First Contact,0,1996,\N,111,"Action,Adventure,Drama",7.6,134413
tt0117705,movie,Space Jam,Space Jam,0,1996,\N,88,"Adventure,Animation,Comedy",6.5,220348
tt0117666,movie,Sling Blade,Sling Blade,0,1996,\N,135,Drama,8,101246
tt0117665,movie,Sleepers,Sleepers,0,1996,\N,147,"Crime,Drama,Thriller",7.5,243644
tt0117631,movie,Shine,Shine,0,1996,\N,105,"Biography,Drama,Music",7.6,57628
tt0117509,movie,Romeo + Juliet,Romeo + Juliet,0,1996,\N,120,"Drama,Romance",6.7,250381
tt0117500,movie,The Rock,The Rock,0,1996,\N,136,"Action,Adventure,Thriller",7.4,367210
tt0117438,movie,Ransom,Ransom,0,1996,\N,121,"Action,Crime,Drama",6.7,138804
tt0117381,movie,Primal Fear,Primal Fear,0,1996,\N,129,"Crime,Drama,Mystery",7.7,256636
tt0117333,movie,Phenomenon,Phenomenon,0,1996,\N,123,"Drama,Fantasy,Romance",6.4,85849
tt0117318,movie,The People vs. Larry Flynt,The People vs. Larry Flynt,0,1996,\N,130,"Biography,Drama",7.3,102836
tt0117218,movie,The Nutty Professor,The Nutty Professor,0,1996,\N,95,"Comedy,Romance,Sci-Fi",5.7,126879
tt0117060,movie,Mission: Impossible,Mission: Impossible,0,1996,\N,110,"Action,Adventure,Thriller",7.2,484458
tt0117008,movie,Matilda,Matilda,0,1996,\N,98,"Comedy,Family,Fantasy",7,183402
tt0116996,movie,Mars Attacks!,Mars Attacks!,0,1996,\N,106,"Comedy,Sci-Fi",6.4,250569
tt0116922,movie,Lost Highway,Lost Highway,0,1997,\N,134,"Drama,Mystery,Thriller",7.6,160639
tt0116908,movie,The Long Kiss Goodnight,The Long Kiss Goodnight,0,1996,\N,121,"Action,Crime,Drama",6.8,88505
tt0116860,movie,"Pretty Village, Pretty Flame",Lepa sela lepo gore,0,1996,\N,115,"Drama,History,War",8.6,18278
tt0116830,movie,Last Man Standing,Last Man Standing,0,1996,\N,101,"Action,Crime,Drama",6.4,62125
tt0116778,movie,Kingpin,Kingpin,0,1996,\N,114,"Comedy,Sport",6.9,93191
tt0116705,movie,Jingle All the Way,Jingle All the Way,0,1996,\N,89,"Adventure,Comedy,Family",5.8,122659
tt0116695,movie,Jerry Maguire,Jerry Maguire,0,1996,\N,139,"Comedy,Drama,Romance",7.3,295785
tt0116669,movie,Jack,Jack,0,1996,\N,113,"Comedy,Drama,Fantasy",5.8,65347
tt0116630,movie,Indian,Indian,0,1996,\N,185,"Action,Drama,Thriller",8.1,15377
tt0116629,movie,Independence Day,Independence Day,0,1996,\N,145,"Action,Adventure,Sci-Fi",7,622810
tt0116583,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,0,1996,\N,91,"Animation,Drama,Family",7,176668
tt0116483,movie,Happy Gilmore,Happy Gilmore,0,1996,\N,92,"Comedy,Sport",7,259759
tt0116409,movie,The Ghost and the Darkness,The Ghost and the Darkness,0,1996,\N,110,"Adventure,Drama,Thriller",6.8,67427
tt0116367,movie,From Dusk Till Dawn,From Dusk Till Dawn,0,1996,\N,108,"Action,Crime,Horror",7.2,351817
tt0116365,movie,The Frighteners,The Frighteners,0,1996,\N,110,"Comedy,Fantasy,Horror",7.1,98473
tt0116313,movie,The First Wives Club,The First Wives Club,0,1996,\N,103,Comedy,6.5,56169
tt0116287,movie,Fear,Fear,0,1996,\N,97,"Drama,Thriller",6.2,57835
tt0116282,movie,Fargo,Fargo,0,1996,\N,98,"Crime,Drama,Thriller",8.1,748323
tt0116277,movie,The Fan,The Fan,0,1996,\N,116,"Action,Drama,Sport",5.9,52396
tt0116253,movie,Executive Decision,Executive Decision,0,1996,\N,133,"Action,Adventure,Thriller",6.5,63101
tt0116231,movie,The Bandit,Eskiya,0,1996,\N,128,"Crime,Drama",8.1,73622
tt0116225,movie,Escape from L.A.,Escape from L.A.,0,1996,\N,101,"Action,Adventure,Sci-Fi",5.7,82716
tt0116213,movie,Eraser,Eraser,0,1996,\N,115,"Action,Crime,Thriller",6.2,120704
tt0116209,movie,The English Patient,The English Patient,0,1996,\N,162,"Drama,Romance,War",7.4,207611
tt0116136,movie,DragonHeart,DragonHeart,0,1996,\N,103,"Action,Adventure,Fantasy",6.4,103494
tt0116126,movie,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0,1996,\N,89,"Comedy,Crime",6.5,63964
tt0116040,movie,Daylight,Daylight,0,1996,\N,114,"Action,Adventure,Drama",6,78374
tt0115964,movie,Crash,Crash,0,1996,\N,100,Drama,6.4,68769
tt0115963,movie,The Craft,The Craft,0,1996,\N,101,"Drama,Fantasy,Horror",6.5,113540
tt0115956,movie,Courage Under Fire,Courage Under Fire,0,1996,\N,116,"Action,Drama,Mystery",6.6,61264
tt0115857,movie,Chain Reaction,Chain Reaction,0,1996,\N,107,"Action,Drama,Sci-Fi",5.7,57715
tt0115798,movie,The Cable Guy,The Cable Guy,0,1996,\N,96,"Comedy,Drama,Thriller",6.1,183152
tt0115759,movie,Broken Arrow,Broken Arrow,0,1996,\N,108,"Action,Adventure,Thriller",6.1,107472
tt0115751,movie,Breaking the Waves,Breaking the Waves,0,1996,\N,153,Drama,7.8,73425
tt0115734,movie,Bottle Rocket,Bottle Rocket,0,1996,\N,91,"Comedy,Crime,Drama",6.9,85408
tt0115685,movie,The Birdcage,The Birdcage,0,1996,\N,117,Comedy,7.2,105559
tt0115641,movie,Beavis and Butt-Head Do America,Beavis and Butt-Head Do America,0,1996,\N,81,"Adventure,Animation,Comedy",6.8,61470
tt0115433,movie,101 Dalmatians,101 Dalmatians,0,1996,\N,103,"Adventure,Comedy,Crime",5.8,120340
tt0114924,movie,While You Were Sleeping,While You Were Sleeping,0,1995,\N,103,"Comedy,Drama,Romance",6.8,119252
tt0114898,movie,Waterworld,Waterworld,0,1995,\N,135,"Action,Adventure,Sci-Fi",6.3,216507
tt0114814,movie,The Usual Suspects,The Usual Suspects,0,1995,\N,106,"Crime,Drama,Mystery",8.5,1179652
tt0114787,movie,Underground,Underground,0,1995,\N,167,"Comedy,Drama,Fantasy",8,62461
tt0114781,movie,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,0,1995,\N,100,"Action,Adventure,Thriller",5.6,51376
tt0114709,movie,Toy Story,Toy Story,0,1995,\N,81,"Adventure,Animation,Comedy",8.3,1110689
tt0114694,movie,Tommy Boy,Tommy Boy,0,1995,\N,97,"Adventure,Comedy",7.1,100476
tt0114681,movie,To Die For,To Die For,0,1995,\N,106,"Comedy,Crime,Drama",6.8,55918
tt0114558,movie,Strange Days,Strange Days,0,1995,\N,145,"Crime,Drama,Sci-Fi",7.2,80663
tt0114508,movie,Species,Species,0,1995,\N,108,"Action,Horror,Sci-Fi",5.9,88247
tt0114436,movie,Showgirls,Showgirls,0,1995,\N,128,Drama,5.1,77513
tt0114388,movie,Sense and Sensibility,Sense and Sensibility,0,1995,\N,136,"Drama,Romance",7.7,130226
tt0114369,movie,Se7en,Se7en,0,1995,\N,127,"Crime,Drama,Mystery",8.6,1884917
tt0114214,movie,The Quick and the Dead,The Quick and the Dead,0,1995,\N,108,"Action,Drama,Romance",6.5,106737
tt0114148,movie,Pocahontas,Pocahontas,0,1995,\N,81,"Adventure,Animation,Drama",6.7,208995
tt0114069,movie,Outbreak,Outbreak,0,1995,\N,127,"Action,Drama,Thriller",6.6,141392
tt0113957,movie,The Net,The Net,0,1995,\N,114,"Action,Crime,Drama",6,76398
tt0113855,movie,Mortal Kombat,Mortal Kombat,0,1995,\N,101,"Action,Adventure,Fantasy",5.8,127182
tt0113824,movie,Whisper of the Heart,Mimi wo sumaseba,0,1995,\N,111,"Animation,Drama,Family",7.8,77150
tt0113749,movie,Mallrats,Mallrats,0,1995,\N,94,"Comedy,Romance",7,130995
tt0113627,movie,Leaving Las Vegas,Leaving Las Vegas,0,1995,\N,111,"Drama,Romance",7.5,139377
tt0113568,movie,Ghost in the Shell,Kôkaku Kidôtai,0,1995,\N,83,"Action,Animation,Crime",7.9,163304
tt0113540,movie,Kids,Kids,0,1995,\N,91,Drama,7,87541
tt0113497,movie,Jumanji,Jumanji,0,1995,\N,104,"Adventure,Comedy,Family",7.1,391444
tt0113492,movie,Judge Dredd,Judge Dredd,0,1995,\N,96,"Action,Crime,Sci-Fi",5.6,127921
tt0113481,movie,Johnny Mnemonic,Johnny Mnemonic,0,1995,\N,96,"Action,Drama,Sci-Fi",5.6,78089
tt0113409,movie,In the Mouth of Madness,In the Mouth of Madness,0,1994,\N,95,"Drama,Fantasy,Horror",7.1,83023
tt0113277,movie,Heat,Heat,0,1995,\N,170,"Action,Crime,Drama",8.3,746821
tt0113247,movie,La haine,La haine,0,1995,\N,98,"Crime,Drama",8.1,208232
tt0113243,movie,Hackers,Hackers,0,1995,\N,105,"Crime,Drama,Romance",6.2,77561
tt0113198,movie,A Goofy Movie,A Goofy Movie,0,1995,\N,78,"Adventure,Animation,Comedy",6.9,65475
tt0113189,movie,GoldenEye,GoldenEye,0,1995,\N,130,"Action,Adventure,Thriller",7.2,276010
tt0113161,movie,Get Shorty,Get Shorty,0,1995,\N,105,"Comedy,Crime,Thriller",6.9,92234
tt0113118,movie,Friday,Friday,0,1995,\N,91,"Comedy,Drama",7.2,129255
tt0113117,movie,French Kiss,French Kiss,0,1995,\N,111,"Comedy,Drama,Romance",6.6,54671
tt0113101,movie,Four Rooms,Four Rooms,0,1995,\N,98,Comedy,6.7,113501
tt0113071,movie,First Knight,First Knight,0,1995,\N,134,"Action,Adventure,Drama",6,80415
tt0112950,movie,Empire Records,Empire Records,0,1995,\N,90,"Comedy,Drama,Music",6.7,64288
tt0112913,movie,Fallen Angels,Do lok tin si,0,1995,\N,99,"Comedy,Crime,Drama",7.5,54833
tt0112883,movie,Don Juan DeMarco,Don Juan DeMarco,0,1994,\N,97,"Comedy,Drama,Romance",6.7,54137
tt0112870,movie,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,0,1995,\N,181,"Drama,Romance",8,79484
tt0112864,movie,Die Hard with a Vengeance,Die Hard with a Vengeance,0,1995,\N,128,"Action,Adventure,Thriller",7.6,418177
tt0112851,movie,Desperado,Desperado,0,1995,\N,104,"Action,Crime,Drama",7.1,202139
tt0112818,movie,Dead Man Walking,Dead Man Walking,0,1995,\N,122,"Crime,Drama",7.5,104017
tt0112817,movie,Dead Man,Dead Man,0,1995,\N,121,"Adventure,Comedy,Drama",7.5,105449
tt0112792,movie,Dangerous Minds,Dangerous Minds,0,1995,\N,99,"Biography,Drama",6.5,58696
tt0112740,movie,Crimson Tide,Crimson Tide,0,1995,\N,116,"Action,Drama,Thriller",7.4,127864
tt0112722,movie,Copycat,Copycat,0,1995,\N,123,"Drama,Mystery,Thriller",6.6,69078
tt0112697,movie,Clueless,Clueless,0,1995,\N,97,"Comedy,Romance",6.9,259468
tt0112682,movie,The City of Lost Children,La cité des enfants perdus,0,1995,\N,112,"Adventure,Drama,Fantasy",7.5,72979
tt0112642,movie,Casper,Casper,0,1995,\N,100,"Comedy,Family,Fantasy",6.2,151815
tt0112641,movie,Casino,Casino,0,1995,\N,178,"Crime,Drama",8.2,585750
tt0112579,movie,The Bridges of Madison County,The Bridges of Madison County,0,1995,\N,135,"Drama,Romance",7.6,92061
tt0112573,movie,Braveheart,Braveheart,0,1995,\N,178,"Biography,Drama,War",8.3,1121277
tt0112553,movie,Bombay,Bombay,0,1995,\N,130,"Drama,Romance",8.1,14034
tt0112508,movie,Billy Madison,Billy Madison,0,1995,\N,89,Comedy,6.4,161072
tt0112471,movie,Before Sunrise,Before Sunrise,0,1995,\N,101,"Drama,Romance",8.1,354746
tt0112462,movie,Batman Forever,Batman Forever,0,1995,\N,121,"Action,Adventure",5.4,272724
tt0112461,movie,The Basketball Diaries,The Basketball Diaries,0,1995,\N,102,"Biography,Crime,Drama",7.3,125494
tt0112442,movie,Bad Boys,Bad Boys,0,1995,\N,119,"Action,Comedy,Crime",6.8,303138
tt0112431,movie,Babe,Babe,0,1995,\N,91,"Comedy,Drama,Family",6.9,137757
tt0112401,movie,Assassins,Assassins,0,1995,\N,133,"Action,Crime,Thriller",6.3,89893
tt0112384,movie,Apollo 13,Apollo 13,0,1995,\N,140,"Adventure,Drama,History",7.7,324175
tt0112346,movie,The American President,The American President,0,1995,\N,114,"Comedy,Drama,Romance",6.8,61986
tt0112281,movie,Ace Ventura: When Nature Calls,Ace Ventura: When Nature Calls,0,1995,\N,90,"Adventure,Comedy,Crime",6.4,240222
tt0111786,movie,In the Heat of the Sun,Yang guang can lan de ri zi,0,1994,\N,134,"Drama,Romance",8.1,5857
tt0111756,movie,Wyatt Earp,Wyatt Earp,0,1994,\N,191,"Adventure,Biography,Drama",6.7,56697
tt0111742,movie,Wolf,Wolf,0,1994,\N,125,"Drama,Horror,Romance",6.3,62144
tt0111507,movie,Three Colors: White,Trois couleurs : Blanc,0,1994,\N,92,"Comedy,Drama,Romance",7.6,82275
tt0111503,movie,True Lies,True Lies,0,1994,\N,141,"Action,Comedy,Thriller",7.3,289494
tt0111495,movie,Three Colors: Red,Trois couleurs : Rouge,0,1994,\N,99,"Drama,Mystery,Romance",8.1,113025
tt0111438,movie,Timecop,Timecop,0,1994,\N,99,"Action,Crime,Sci-Fi",5.9,66224
tt0111341,movie,Satantango,Sátántangó,0,1994,\N,439,Drama,8.2,13147
tt0111301,movie,Street Fighter,Street Fighter,0,1994,\N,102,"Action,Adventure,Comedy",4.1,77202
tt0111282,movie,Stargate,Stargate,0,1994,\N,116,"Action,Adventure,Sci-Fi",7,210735
tt0111280,movie,Star Trek: Generations,Star Trek: Generations,0,1994,\N,118,"Action,Adventure,Mystery",6.6,88772
tt0111257,movie,Speed,Speed,0,1994,\N,116,"Action,Adventure,Thriller",7.3,404661
tt0111255,movie,The Specialist,The Specialist,0,1994,\N,110,"Action,Drama,Thriller",5.6,71256
tt0111161,movie,The Shawshank Redemption,The Shawshank Redemption,0,1994,\N,142,Drama,9.3,3007513
tt0111149,movie,Shallow Grave,Shallow Grave,0,1994,\N,89,"Crime,Drama,Thriller",7.2,68059
tt0111070,movie,The Santa Clause,The Santa Clause,0,1994,\N,97,"Comedy,Drama,Family",6.6,140273
tt0110989,movie,Richie Rich,Ri¢hie Ri¢h,0,1994,\N,95,"Comedy,Family",5.4,76033
tt0110950,movie,Reality Bites,Reality Bites,0,1994,\N,99,"Comedy,Drama,Romance",6.6,55439
tt0110932,movie,Quiz Show,Quiz Show,0,1994,\N,133,"Biography,Drama,History",7.5,74899
tt0110912,movie,Pulp Fiction,Pulp Fiction,0,1994,\N,154,"Crime,Drama",8.9,2306013
tt0110622,movie,Naked Gun 33 1/3: The Final Insult,Naked Gun 33 1/3: The Final Insult,0,1994,\N,83,"Comedy,Crime",6.5,115034
tt0110478,movie,Maverick,Maverick,0,1994,\N,127,"Action,Adventure,Comedy",7,121967
tt0110475,movie,The Mask,The Mask,0,1994,\N,101,"Comedy,Crime,Fantasy",7,441099
tt0110413,movie,Léon: The Professional,Léon,0,1994,\N,110,"Action,Crime,Drama",8.5,1290941
tt0110367,movie,Little Women,Little Women,0,1994,\N,115,"Drama,Family,Romance",7.3,65856
tt0110366,movie,The Little Rascals,The Little Rascals,0,1994,\N,82,"Comedy,Family,Romance",6.3,58665
tt0110357,movie,The Lion King,The Lion King,0,1994,\N,88,"Adventure,Animation,Drama",8.5,1189785
tt0110322,movie,Legends of the Fall,Legends of the Fall,0,1994,\N,133,"Drama,Romance,War",7.5,189736
tt0110216,movie,Junior,Junior,0,1994,\N,109,"Comedy,Romance,Sci-Fi",4.7,74692
tt0110148,movie,Interview with the Vampire,Interview with the Vampire: The Vampire Chronicles,0,1994,\N,123,"Drama,Fantasy,Horror",7.5,359829
tt0110081,movie,To Live,Huo zhe,0,1994,\N,133,"Drama,War",8.3,21232
tt0110074,movie,The Hudsucker Proxy,The Hudsucker Proxy,0,1994,\N,111,"Comedy,Drama,Fantasy",7.2,87542
tt0110057,movie,Hoop Dreams,Hoop Dreams,0,1994,\N,170,"Documentary,Drama,Sport",8.3,28632
tt0110005,movie,Heavenly Creatures,Heavenly Creatures,0,1994,\N,99,"Biography,Crime,Drama",7.3,68814
tt0109836,movie,Frankenstein,Mary Shelley's Frankenstein,0,1994,\N,123,"Drama,Horror,Romance",6.3,60608
tt0109831,movie,Four Weddings and a Funeral,Four Weddings and a Funeral,0,1994,\N,117,"Comedy,Drama,Romance",7.1,172139
tt0109830,movie,Forrest Gump,Forrest Gump,0,1994,\N,142,"Drama,Romance",8.8,2352375
tt0109813,movie,The Flintstones,The Flintstones,0,1994,\N,91,"Comedy,Family,Fantasy",5,88724
tt0109707,movie,Ed Wood,Ed Wood,0,1994,\N,127,"Biography,Comedy,Drama",7.8,187431
tt0109686,movie,Dumb and Dumber,Dumb and Dumber,0,1994,\N,107,Comedy,7.3,425473
tt0109635,movie,Disclosure,Disclosure,0,1994,\N,128,"Drama,Thriller",6.2,55985
tt0109506,movie,The Crow,The Crow,0,1994,\N,102,"Action,Crime,Drama",7.5,219530
tt0109446,movie,The Client,The Client,0,1994,\N,119,"Crime,Drama,Mystery",6.7,75943
tt0109445,movie,Clerks,Clerks,0,1994,\N,92,Comedy,7.7,235932
tt0109444,movie,Clear and Present Danger,Clear and Present Danger,0,1994,\N,141,"Action,Crime,Drama",6.9,111308
tt0109424,movie,Chungking Express,Chung Hing sam lam,0,1994,\N,102,"Comedy,Crime,Drama",8,101937
tt0109254,movie,Beverly Hills Cop III,Beverly Hills Cop III,0,1994,\N,104,"Action,Comedy,Crime",5.5,96911
tt0109190,movie,Baby's Day Out,Baby's Day Out,0,1994,\N,99,"Adventure,Comedy,Crime",6.2,57644
tt0109117,movie,Andaz Apna Apna,Andaz Apna Apna,0,1994,\N,160,"Action,Comedy,Romance",8,56315
tt0109068,movie,Airheads,Airheads,0,1994,\N,92,"Comedy,Crime,Music",6.2,57747
tt0109045,movie,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert",0,1994,\N,104,"Comedy,Music",7.5,57517
tt0109040,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,1994,\N,86,Comedy,6.9,336572
tt0108550,movie,What's Eating Gilbert Grape,What's Eating Gilbert Grape,0,1993,\N,118,Drama,7.7,260307
tt0108525,movie,Wayne's World 2,Wayne's World 2,0,1993,\N,95,"Comedy,Music",6.2,89817
tt0108399,movie,True Romance,True Romance,0,1993,\N,119,"Crime,Drama,Romance",7.9,250053
tt0108394,movie,Three Colors: Blue,Trois couleurs: Bleu,0,1993,\N,98,"Drama,Music,Mystery",7.8,114196
tt0108358,movie,Tombstone,Tombstone,0,1993,\N,130,"Biography,Drama,History",7.8,174492
tt0108333,movie,The Three Musketeers,The Three Musketeers,0,1993,\N,105,"Action,Adventure,Romance",6.4,61227
tt0108330,movie,This Boy's Life,This Boy's Life,0,1993,\N,115,"Biography,Drama",7.3,59834
tt0108255,movie,Super Mario Bros.,Super Mario Bros.,0,1993,\N,104,"Adventure,Comedy,Family",4.2,64865
tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,\N,105,"Comedy,Drama,Romance",6.8,197157
tt0108147,movie,Sister Act 2: Back in the Habit,Sister Act 2: Back in the Habit,0,1993,\N,107,"Comedy,Family,Music",5.7,60827
tt0108052,movie,Schindler's List,Schindler's List,0,1993,\N,195,"Biography,Drama,History",9,1506594
tt0108037,movie,The Sandlot,The Sandlot,0,1993,\N,101,"Comedy,Drama,Family",7.8,107310
tt0108002,movie,Rudy,Rudy,0,1993,\N,114,"Biography,Drama,Sport",7.5,71036
tt0107978,movie,RoboCop 3,RoboCop 3,0,1993,\N,104,"Action,Crime,Sci-Fi",4.2,55942
tt0107977,movie,Robin Hood: Men in Tights,Robin Hood: Men in Tights,0,1993,\N,104,"Adventure,Comedy,Musical",6.7,140691
tt0107943,movie,The Remains of the Day,The Remains of the Day,0,1993,\N,134,"Drama,Romance",7.8,87862
tt0107822,movie,The Piano,The Piano,0,1993,\N,121,"Drama,Music,Romance",7.5,97671
tt0107818,movie,Philadelphia,Philadelphia,0,1993,\N,125,Drama,7.7,265100
tt0107808,movie,A Perfect World,A Perfect World,0,1993,\N,138,"Crime,Drama,Thriller",7.5,89883
tt0107798,movie,The Pelican Brief,The Pelican Brief,0,1993,\N,141,"Crime,Drama,Mystery",6.6,99168
tt0107659,movie,Loaded Weapon 1,National Lampoon's: Loaded Weapon 1,0,1993,\N,84,"Action,Comedy,Crime",6.2,52238
tt0107616,movie,Much Ado About Nothing,Much Ado About Nothing,0,1993,\N,111,"Comedy,Drama,Romance",7.3,53592
tt0107614,movie,Mrs. Doubtfire,Mrs. Doubtfire,0,1993,\N,125,"Comedy,Drama",7.1,301823
tt0107554,movie,Menace II Society,Menace II Society,0,1993,\N,97,"Crime,Drama,Thriller",7.5,66520
tt0107362,movie,Last Action Hero,Last Action Hero,0,1993,\N,130,"Action,Adventure,Comedy",6.5,168226
tt0107302,movie,Kalifornia,Kalifornia,0,1993,\N,117,"Crime,Drama,Thriller",6.7,59988
tt0107290,movie,Jurassic Park,Jurassic Park,0,1993,\N,127,"Action,Adventure,Sci-Fi",8.2,1106791
tt0107211,movie,Indecent Proposal,Indecent Proposal,0,1993,\N,117,"Drama,Romance",6,81483
tt0107207,movie,In the Name of the Father,In the Name of the Father,0,1993,\N,133,"Biography,Crime,Drama",8.1,193961
tt0107206,movie,In the Line of Fire,In the Line of Fire,0,1993,\N,128,"Action,Crime,Drama",7.2,117461
tt0107144,movie,Hot Shots! Part Deux,Hot Shots! Part Deux,0,1993,\N,86,"Action,Comedy",6.6,99888
tt0107131,movie,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,0,1993,\N,84,"Adventure,Comedy,Drama",7,52950
tt0107120,movie,Hocus Pocus,Hocus Pocus,0,1993,\N,96,"Comedy,Family,Fantasy",6.9,163655
tt0107076,movie,Hard Target,Hard Target,0,1993,\N,97,"Action,Crime,Thriller",6.2,58575
tt0107050,movie,Grumpy Old Men,Grumpy Old Men,0,1993,\N,103,"Comedy,Drama,Romance",7,55391
tt0107048,movie,Groundhog Day,Groundhog Day,0,1993,\N,101,"Comedy,Drama,Fantasy",8,710119
tt0106977,movie,The Fugitive,The Fugitive,0,1993,\N,130,"Action,Crime,Drama",7.8,329854
tt0106965,movie,Free Willy,Free Willy,0,1993,\N,112,"Adventure,Drama,Family",6,85479
tt0106918,movie,The Firm,The Firm,0,1993,\N,154,"Drama,Mystery,Thriller",6.9,152662
tt0106856,movie,Falling Down,Falling Down,0,1993,\N,113,"Crime,Drama,Thriller",7.6,214513
tt0106701,movie,Dennis the Menace,Dennis the Menace,0,1993,\N,94,"Comedy,Family",5.7,66650
tt0106697,movie,Demolition Man,Demolition Man,0,1993,\N,115,"Action,Sci-Fi,Thriller",6.7,200660
tt0106677,movie,Dazed and Confused,Dazed and Confused,0,1993,\N,103,Comedy,7.6,206336
tt0106673,movie,Dave,Dave,0,1993,\N,110,"Comedy,Romance",6.9,58390
tt0106611,movie,Cool Runnings,Cool Runnings,0,1993,\N,98,"Adventure,Comedy,Family",7,117165
tt0106598,movie,Coneheads,Coneheads,0,1993,\N,88,"Comedy,Sci-Fi",5.4,59485
tt0106582,movie,Cliffhanger,Cliffhanger,0,1993,\N,113,"Action,Adventure,Thriller",6.5,143679
tt0106519,movie,Carlito's Way,Carlito's Way,0,1993,\N,144,"Crime,Drama,Thriller",7.9,238493
tt0106489,movie,A Bronx Tale,A Bronx Tale,0,1993,\N,121,"Crime,Drama",7.8,169890
tt0106387,movie,Benny & Joon,Benny & Joon,0,1993,\N,98,"Comedy,Drama,Romance",7.1,63236
tt0106364,movie,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm,0,1993,\N,76,"Action,Adventure,Animation",7.8,59748
tt0106332,movie,Farewell My Concubine,Ba wang bie ji,0,1993,\N,171,"Drama,Music,Romance",8.1,34689
tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,"Comedy,Horror",7.4,200773
tt0106246,movie,Alive,Alive,0,1993,\N,128,"Biography,Drama,Thriller",7.1,66539
